time,x,y,z,yaw
1768964293.8494687,0.00015519999749154858,2.339391976847495e-08,0.0,0.0002951999998869297
1768964293.8994594,0.00047599994618086766,1.9834718920806903e-07,0.0,0.0007784000002455659
1768964293.9495094,0.0017879980862104603,2.3192420314488773e-06,0.0,0.0024168000002334567
1768964294.0013027,0.0027919935017217076,5.334259727690368e-06,0.0,0.0035840000001655953
1768964294.0504112,0.004027982044594303,1.063254546788035e-05,0.0,0.0049832000000674505
1768964294.0994241,0.007171909329753111,3.1782346550925145e-05,0.0,0.008453599999778169
1768964294.1509917,0.009107821522134749,5.01835828934706e-05,0.0,0.01055279999963312
1768964294.1993847,0.013655432988697452,0.00010928527363970906,0.0,0.015427199999380522
1768964294.249454,0.016287059565605777,0.00015356898080652658,0.0,0.01822239999922402
1768964294.2993062,0.022221696053123942,0.00028033894978149557,0.0,0.024484799998955923
1768964294.3496258,0.025544551024825526,0.0003675148466224245,0.0,0.027971999998835418
1768964294.3996031,0.029094968700072117,0.000473457362821321,0.0,0.03168719999869723
1768964294.4494052,0.03687397491182935,0.0007516412091411929,0.0,0.039797599998472516
1768964294.4994898,0.0411142284578745,0.0009298453305608622,0.0,0.04420479999830892
1768964294.5493941,0.050275204677503245,0.001378695275805368,0.0,0.05370319999810456
1768964294.599472,0.05520738667060951,0.001656415408845735,0.0,0.05876999999797322
1768964294.6494784,0.06036566096680818,0.001973231450413501,0.0,0.0638699999978907
1768964294.699504,0.07136733925649764,0.0027340240450704906,0.0,0.07406999999777894
1768964294.7496462,0.07136733925649764,0.0027340240450704906,0.0,0.07406999999777894
1768964294.8001044,0.08917545712835352,0.004193528998131263,0.0,0.08936999999748936
1768964294.849455,0.09543689495362077,0.004770811099765154,0.0,0.09446999999747535
1768964294.8997,0.1019142712499015,0.005401341440816713,0.0,0.09956999999745338
1768964294.9501617,0.11555506111896868,0.006835174189022182,0.0,0.10976999999737833
1768964295.0004504,0.12271762114640325,0.0076431873372636685,0.0,0.11486999999730073
1768964295.050708,0.1300984270518394,0.00851393907827401,0.0,0.11996999999726687
1768964295.0999463,0.14555656657455943,0.010458216897660884,0.0,0.13016999999716675
1768964295.1494472,0.15361306340023206,0.01153390261489516,0.0,0.13526999999709147
1768964295.1999552,0.1704100268300059,0.01390810132812848,0.0,0.1454699999970279
1768964295.2494996,0.1791375108005803,0.015209573877737836,0.0,0.15056999999696394
1768964295.2994697,0.19725553903977988,0.018053819875349264,0.0,0.16076999999689562
1768964295.349464,0.20664882689669936,0.019601833699779924,0.0,0.16586999999686347
1768964295.3994086,0.21625493173692376,0.021235259599995848,0.0,0.170969999996786
1768964295.44941,0.23611093368439331,0.024768514409571077,0.0,0.18116999999675243
1768964295.4994352,0.24613926596454563,0.0266319322828137,0.0,0.18626999999664698
1768964295.5495777,0.2661667685147378,0.0305120783499481,0.0,0.19646999999632528
1768964295.5994883,0.2761654178705408,0.03252870562145475,0.0,0.20156999999614542
1768964295.6494393,0.2861536524396942,0.03459629955743891,0.0,0.20666999999594157
1768964295.6994252,0.3060978383220208,0.03888417098659056,0.0,0.21686999999551632
1768964295.7510338,0.31605327088804297,0.041104336952464016,0.0,0.22196999999530292
1768964295.7994554,0.32599725118660466,0.043375246531126704,0.0,0.22706999999509184
1768964295.8493786,0.3458498207164792,0.04806905894359852,0.0,0.2372699999946857
1768964295.8993533,0.3557578935835776,0.05049183969161127,0.0,0.24236999999449546
1768964295.9493384,0.3755363269867156,0.055488835190876544,0.0,0.2525699999941174
1768964295.9993913,0.3854061730868192,0.058062919970558395,0.0,0.25766999999393475
1768964296.0494444,0.3952627630543842,0.06068730727124123,0.0,0.26276999999375755
1768964296.0994904,0.4149351494659658,0.06608671508835882,0.0,0.2729699999934067
1768964296.1493957,0.4149351494659658,0.06608671508835882,0.0,0.2729699999934067
1768964296.1993804,0.434551439524122,0.07168649689271026,0.0,0.2831699999930641
1768964296.2505605,0.45410959236772946,0.07748607008804813,0.0,0.2933699999927392
1768964296.2994769,0.4638662312130829,0.08046059071060453,0.0,0.2984699999925772
1768964296.3505452,0.48333336490935813,0.08655871317193614,0.0,0.30866999999226025
1768964296.399492,0.49304335342122735,0.08968215639888921,0.0,0.3137699999921111
1768964296.4494777,0.502737286163568,0.09285507973228728,0.0,0.31886999999196225
1768964296.4999866,0.5220759762092498,0.09934903532336206,0.0,0.3290699999916639
1768964296.5499063,0.5317202305143551,0.10266989867361981,0.0,0.33416999999151487
1768964296.6003685,0.5509573034630647,0.10945896460848031,0.0,0.34436999999122364
1768964296.649365,0.5605496217514861,0.11292699060986072,0.0,0.3494699999910816
1768964296.699456,0.5701241284361453,0.11644389212085886,0.0,0.3545699999909393
1768964296.749497,0.5892187113344141,0.12362395450519816,0.0,0.36476999999065524
1768964296.7995236,0.5987382908989977,0.12728692862552146,0.0,0.3698699999905132
1768964296.849492,0.6082390655746874,0.13099840475428434,0.0,0.3749699999903711
1768964296.8999755,0.6271832122964724,0.13856647563696547,0.0,0.38516999999008666
1768964296.9494436,0.6366260916063793,0.1424228735457867,0.0,0.390269999989945
1768964297.000085,0.6554522340868139,0.15027989277753745,0.0,0.40046999998968735
1768964297.0500429,0.6648350075904389,0.15428030973984036,0.0,0.40556999998955917
1768964297.0994873,0.6741972570332941,0.15832852661426206,0.0,0.410669999989431
1768964297.1495447,0.6928592102305369,0.16656793768335648,0.0,0.4208699999891746
1768964297.199703,0.7021584285885758,0.17075891757141168,0.0,0.42596999998904655
1768964297.2494633,0.7206921394690541,0.17928288102162052,0.0,0.4361699999887903
1768964297.2999089,0.7299261499307187,0.18361564287596546,0.0,0.4412699999886619
1768964297.3495028,0.7391379433146716,0.18799544163206827,0.0,0.4463699999885337
1768964297.400183,0.7574939210406324,0.19689569295580733,0.0,0.45656999998827713
1768964297.4494927,0.7666376279446938,0.20141591402840864,0.0,0.4616699999881515
1768964297.4997947,0.7757581629075699,0.2059827090187177,0.0,0.4667699999880375
1768964297.5494094,0.7939287687202374,0.21525554441584663,0.0,0.4769699999878194
1768964297.5993977,0.802978366953597,0.21996134363674055,0.0,0.4820699999877193
1768964297.6496274,0.8120038480251979,0.22471323440976496,0.0,0.4871699999876187
1768964297.7000203,0.8299815203075035,0.23435479503093556,0.0,0.4973699999874182
1768964297.7494545,0.8389332439199654,0.23924421410263444,0.0,0.5024699999873183
1768964297.7999077,0.8567613019244332,0.24915969390399514,0.0,0.5126699999871198
1768964297.849433,0.8656371726096538,0.254185496732586,0.0,0.5177699999870206
1768964297.8996482,0.874487296381114,0.2592565009450138,0.0,0.5228699999869215
1768964297.9499547,0.8921093830935342,0.26953358476299333,0.0,0.5330699999867226
1768964297.9994798,0.9008808876850115,0.2747393970621738,0.0,0.538169999986628
1768964298.0493972,0.9183436786127355,0.28528488543001673,0.0,0.5483699999864583
1768964298.1003501,0.9270345107427755,0.2906242872111216,0.0,0.5534699999863725
1768964298.1494634,0.9356979990177511,0.29600794260517843,0.0,0.5585699999862882
1768964298.1998014,0.9529420433722176,0.3069074529704619,0.0,0.5687699999861182
1768964298.249414,0.9615221509350872,0.3124230244460385,0.0,0.573869999986033
1768964298.2995186,0.9785974209973336,0.32358508268827885,0.0,0.5840699999858631
1768964298.3499343,0.9785974209973336,0.32358508268827885,0.0,0.5840699999858631
1768964298.4006197,1.003994638067927,0.340653272374389,0.0,0.5993699999856082
1768964298.454006,1.0124019787603526,0.34642877209078476,0.0,0.6044699999855229
1768964298.4999604,1.0207797551946818,0.3522470739486259,0.0,0.6095699999854373
1768964298.5494058,1.0374457444417142,0.36401147764448644,0.0,0.6197699999852788
1768964298.599476,1.0457335237729786,0.3699572734910293,0.0,0.6248699999852071
1768964298.650174,1.053990871894542,0.37594525950402297,0.0,0.6299699999851346
1768964298.6999493,1.070413416213032,0.38804717794733873,0.0,0.6401699999849774
1768964298.7494984,1.078578185260507,0.39416079560744444,0.0,0.645269999984891
1768964298.7995555,1.094813655311525,0.4065125527344314,0.0,0.6554699999847229
1768964298.8519862,1.1028839340314045,0.41275037093280426,0.0,0.6605699999846643
1768964298.8999393,1.1189285293279017,0.4253490753770385,0.0,0.6707699999845862
1768964298.949583,1.1269024285854987,0.43170963393130773,0.0,0.6758699999845554
1768964299.0019934,1.1348437854347564,0.4381107764766154,0.0,0.680969999984526
1768964299.049395,1.1506280465430767,0.451034146515661,0.0,0.6911699999844638
1768964299.099979,1.1584705402543976,0.4575560378732729,0.0,0.6962699999844338
1768964299.1494277,1.17405523408257,0.4707193850989538,0.0,0.7064699999843727
1768964299.1994345,1.181797028842413,0.47736049858910357,0.0,0.7115699999843418
1768964299.249427,1.1971785072406247,0.4907607416535776,0.0,0.7217699999842809
1768964299.2994816,1.204817790807608,0.4975195226883353,0.0,0.7268699999842506
1768964299.3494945,1.2124225053920732,0.5043171760026356,0.0,0.7319699999842202
1768964299.4000194,1.2275274373249399,0.5180283912370768,0.0,0.7421699999841587
1768964299.451189,1.2350272617949143,0.5249415965292816,0.0,0.7472699999841288
1768964299.4996128,1.2499206523969524,0.5388823034079369,0.0,0.7574699999840675
1768964299.5494945,1.2573138311527698,0.5459094423973884,0.0,0.7625699999840369
1768964299.5993953,1.2646710755070192,0.552974195047298,0.0,0.7676699999840062
1768964299.6496634,1.2792769965044,0.5672158053396685,0.0,0.7778699999839449
1768964299.7007074,1.2865252932483493,0.5743922925586491,0.0,0.7829699999839148
1768964299.7494404,1.3009116165927217,0.5888556978469155,0.0,0.7931699999838537
1768964299.7994337,1.3080492690056857,0.5961422397238452,0.0,0.7982699999838241
1768964299.849798,1.3151496673912033,0.6034650887090064,0.0,0.8033699999837933
1768964299.9010646,1.329237964329832,0.6182189451970745,0.0,0.8135699999837313
1768964299.949852,1.3362254964471338,0.6256495689530065,0.0,0.8186699999837014
1768964300.0008636,1.3500864192558575,0.6406172411431679,0.0,0.8288699999836401
1768964300.0494764,1.3569594494254587,0.6481539002690877,0.0,0.8339699999836103
1768964300.0993936,1.3637939534165755,0.6557255136828772,0.0,0.8390699999836075
1768964300.149351,1.3773466728097972,0.6709728147210884,0.0,0.8492699999836022
1768964300.199457,1.3840645357064343,0.6786481057640691,0.0,0.8543699999835996
1768964300.2496083,1.3973823942481354,0.6941009707335432,0.0,0.8645699999836493
1768964300.2994819,1.403982043496447,0.7018781427318869,0.0,0.8696699999836746
1768964300.3494623,1.4170619236699316,0.7175329543420211,0.0,0.879869999983726
1768964300.4009533,1.4235418143881609,0.7254101867730455,0.0,0.8849699999837515
1768964300.4501712,1.4299814471243486,0.7333203640602871,0.0,0.8900699999837758
1768964300.4994514,1.4427392697241268,0.7492387293788186,0.0,0.9002699999838271
