time,x,y,z,yaw
1768963286.336725,0.637611054830115,0.14141959790909245,0.0,0.38809479998960855
1768963286.3868043,0.647042614574186,0.14530359781725805,0.0,0.3931947999894744
1768963286.4369326,0.656454243347426,0.14923564796029026,0.0,0.39829479998934625
1768963286.4867525,0.6752167293224504,0.15724348861422088,0.0,0.40849479998909
1768963286.5367596,0.6845670985130313,0.16131907084163566,0.0,0.4135947999889621
1768963286.5868251,0.7032048732937785,0.16961302907180148,0.0,0.4237947999887057
1768963286.6368177,0.7124917941164751,0.17383118934916636,0.0,0.4288947999885769
1768963286.686832,0.7217570816388716,0.17809665786035078,0.0,0.43399479998844864
1768963286.7368143,0.7402217933932895,0.18676907457819703,0.0,0.44419479998819267
1768963286.7868738,0.749420737359198,0.19117579721578912,0.0,0.44929479998806443
1768963286.837042,0.7585970875050744,0.19562937695492771,0.0,0.45439479998793636
1768963286.886797,0.7768810522252003,0.20467664317267517,0.0,0.4645947999876909
1768963286.936882,0.7859881912345588,0.20927009433239965,0.0,0.46969479998757635
1768963286.9867902,0.80413159817717,0.2185960353796314,0.0,0.4798947999873665
1768963287.036734,0.8131673942014298,0.22332828269993774,0.0,0.48499479998726625
1768963287.087064,0.8311659962592466,0.23293071550970204,0.0,0.4951947999870656
1768963287.136795,0.840128334150178,0.2378006512404241,0.0,0.5002947999869654
1768963287.1867793,0.8579779181126378,0.2476773280230755,0.0,0.5104947999867674
1768963287.2367737,0.8668646999174912,0.25268381218319735,0.0,0.5155947999866679
1768963287.2867825,0.8757258331914674,0.25773555362486433,0.0,0.5206947999865684
1768963287.3368196,0.8933702329095919,0.2679742815970727,0.0,0.5308947999863695
1768963287.3868363,0.9021530404238977,0.2731610018188761,0.0,0.5359947999862702
1768963287.436854,0.9109092815595783,0.27839244671167673,0.0,0.5410947999861843
1768963287.4867957,0.928341154394627,0.2889889650721761,0.0,0.5512947999860146
1768963287.5371308,0.9370163326919657,0.2943537629250304,0.0,0.55639479998593
1768963287.5868113,0.9542840448476468,0.3052157382891275,0.0,0.5665947999857597
1768963287.6368198,0.9628761295737708,0.3107126332810033,0.0,0.5716947999856744
1768963287.6867342,0.979975638930201,0.3218375230184868,0.0,0.5818947999855045
1768963287.7368243,0.9884826188032326,0.32746522840633785,0.0,0.586994799985419
1768963287.7866955,0.9969607868701731,0.33313624601531483,0.0,0.592094799985335
1768963287.836803,1.0138298062742144,0.34460762676254036,0.0,0.6022947999851643
1768963287.8868732,1.0222202188490699,0.3504076915308208,0.0,0.6073947999850783
1768963287.9367657,1.0389117585793401,0.36213581556385543,0.0,0.6175947999849146
1768963287.9866874,1.0472124515887473,0.36806356978076366,0.0,0.6226947999848418
1768963288.0368443,1.063722604398938,0.3800456917166099,0.0,0.6328947999846973
1768963288.0867836,1.071931634771579,0.3860997477812331,0.0,0.6379947999846126
1768963288.1368372,1.080109682833929,0.3921955909864388,0.0,0.6430947999845267
1768963288.186838,1.0963719819968594,0.40451200352568695,0.0,0.6532947999843535
1768963288.2367806,1.1044558101159527,0.4107322525105319,0.0,0.6583947999842868
1768963288.2878554,1.1125078099727863,0.4169936479458993,0.0,0.663494799984228
1768963288.3367686,1.1285154880047341,0.42963922566805873,0.0,0.6736947999841671
1768963288.3868804,1.136470749821041,0.43602307904408566,0.0,0.6787947999841354
1768963288.4369545,1.1522830844801455,0.44891208461201904,0.0,0.688994799984075
1768963288.4868205,1.16013974604501,0.45541690156161707,0.0,0.6940947999840441
1768963288.5367808,1.175753035894057,0.468546317846866,0.0,0.7042947999839831
1768963288.5874403,1.183509258077451,0.47517057568713944,0.0,0.7093947999839532
1768963288.636864,1.19123159582286,0.48183430394078286,0.0,0.7144947999839225
1768963288.686774,1.2065738154560062,0.4952794773732812,0.0,0.7246947999838613
1768963288.737398,1.214193298293475,0.5020605728439334,0.0,0.7297947999838307
1768963288.7867873,1.2217780986028042,0.5088804393206465,0.0,0.7348947999837999
1768963288.8368144,1.2368428634233504,0.5226357747510655,0.0,0.7450947999837395
1768963288.8872597,1.2443224361008824,0.5295708859292709,0.0,0.7501947999837086
1768963288.9367602,1.251766542593097,0.5365440525718447,0.0,0.7552947999836781
1768963288.9867947,1.2665475834659279,0.550603825778308,0.0,0.7654947999836168
1768963289.0367675,1.2738841333925044,0.5576900666482889,0.0,0.7705947999835862
1768963289.0868332,1.288448338114693,0.5719743353629158,0.0,0.7807947999835256
1768963289.136762,1.2956756140961612,0.5791719916745377,0.0,0.785894799983495
1768963289.1868038,1.310019573399531,0.5936774121580937,0.0,0.7960947999834339
1768963289.2369642,1.3171358836358598,0.6009847990448584,0.0,0.801194799983403
1768963289.2868297,1.3242148338132074,0.6083283839241369,0.0,0.8062947999833727
1768963289.3367026,1.3382599184751012,0.6231233826987811,0.0,0.8164947999833121
1768963289.386737,1.3452256876477873,0.630574411777063,0.0,0.8215947999832812
1768963289.436733,1.3521533661472735,0.6380608692236998,0.0,0.8266947999832513
1768963289.4867046,1.365893731367959,0.6531392894162675,0.0,0.8368947999832064
1768963289.5368164,1.3727060607030324,0.6607308599733377,0.0,0.8419947999832037
1768963289.5892503,1.3862141268857417,0.6760177347325808,0.0,0.8521947999831982
1768963289.6383507,1.3929095123893396,0.6837126413240044,0.0,0.8572947999832112
1768963289.6868317,1.4061821174925524,0.6992043922152283,0.0,0.8674947999832622
1768963289.7390664,1.412758991872455,0.7070008335754595,0.0,0.872594799983287
1768963289.7868202,1.419296019041722,0.7148307154571233,0.0,0.8776947999833125
1768963289.8367927,1.432249852678366,0.7305899853011163,0.0,0.8878947999833633
1768963289.8866832,1.4386663222172575,0.7385189633657253,0.0,0.8929947999833888
1768963289.9367723,1.4513775322804667,0.754474574624169,0.0,0.9031947999834391
1768963289.9867783,1.4576719421869289,0.762500792813454,0.0,0.9082947999834635
1768963290.0369942,1.4701375531675926,0.7786490105101675,0.0,0.9184947999835147
1768963290.0867593,1.4763084300119533,0.786770590003364,0.0,0.9235947999835407
1768963290.1370559,1.4824378067283748,0.794923535211126,0.0,0.9286947999835647
1768963290.1868198,1.4945714231619895,0.8113226737294601,0.0,0.9388947999836161
1768963290.236804,1.5005753472845036,0.8195684404993644,0.0,0.9439947999836418
1768963290.2867424,1.5124566465363714,0.8361512967065816,0.0,0.9541947999836913
1768963290.3390102,1.5183337126338003,0.8444879548247397,0.0,0.9592947999837174
1768963290.3867786,1.5241681855280576,0.8528544774320574,0.0,0.9643947999837429
1768963290.4367504,1.5357087458016088,0.8696762448919342,0.0,0.9745947999837927
1768963290.4867601,1.5414145330115805,0.8781310522112706,0.0,0.9796947999838178
1768963290.5367186,1.5470771266875438,0.8866148489647002,0.0,0.9847947999838439
1768963290.5868654,1.5582721454297732,0.9036685273732664,0.0,0.9949947999838942
1768963290.6368082,1.5638042793142322,0.9122379654631888,0.0,1.00009479998392
1768963290.6889467,1.5747370766611273,0.9294609249671045,0.0,1.0102947999839722
1768963290.738014,1.5801374557621195,0.9381139984128886,0.0,1.0153947999839998
1768963290.788048,1.5854936341480652,0.946794501139718,0.0,1.0204947999840512
1768963290.8367481,1.596072832672508,0.9642368906114053,0.0,1.0306947999841543
1768963290.8869433,1.6012955776466484,0.9729983236806964,0.0,1.0357947999842063
1768963290.9367971,1.6116066798057926,0.9906005270701992,0.0,1.0459947999843089
1768963290.9868064,1.6166947687996112,0.9994408395580932,0.0,1.0510947999843596
1768963291.037046,1.6166947687996112,0.9994408395580932,0.0,1.0510947999843596
1768963291.0868273,1.631687602880603,1.0261158589641017,0.0,1.0663947999845782
1768963291.136706,1.6414553345951441,1.0440252924854074,0.0,1.076594799984736
1768963291.1868422,1.6462705702855622,1.0530171376652468,0.0,1.0816947999848163
1768963291.2367973,1.6510398851423562,1.0620334235019575,0.0,1.086794799984894
1768963291.2867997,1.6604402573542445,1.080138378464047,0.0,1.0969947999850527
1768963291.336797,1.6650710702061897,1.089226576680568,0.0,1.1020947999851314
1768963291.3866827,1.6741933471693085,1.107473232673092,0.0,1.1122947999852904
1768963291.4367945,1.6786845740105711,1.1166312158546021,0.0,1.1173947999853706
1768963291.4868245,1.6831290369317968,1.125811985094395,0.0,1.1224947999854482
1768963291.5366642,1.6918772098325545,1.1442409259972175,0.0,1.1326947999856067
1768963291.5867786,1.6961806922726057,1.1534886183245334,0.0,1.1377947999856863
1768963291.6389506,1.7046458894682759,1.172049244077444,0.0,1.1479947999858418
1768963291.6867828,1.7088073840445928,1.1813616947422103,0.0,1.1530947999859187
1768963291.7370036,1.7129213312082818,1.1906952478291537,0.0,1.158194799985997
1768963291.787617,1.7210061565231314,1.2094246896662555,0.0,1.1683947999861521
1768963291.837953,1.7249768243884467,1.2188200912646883,0.0,1.1734947999862293
1768963291.8867643,1.7327741541532975,1.237671033958337,0.0,1.183694799986385
1768963291.9368095,1.7366006132447254,1.2471260847415984,0.0,1.1887947999864612
1768963291.9868252,1.7403788020232012,1.2566005274189602,0.0,1.19389479998654
1768963292.036659,1.7477899768174534,1.2756066022391361,0.0,1.2040947999866827
1768963292.086816,1.7514227700689957,1.285137740035019,0.0,1.2091947999867334
1768963292.136817,1.75854229583962,1.304254976883017,0.0,1.2193947999869166
1768963292.1867826,1.7620288431802376,1.3138405786968816,0.0,1.2244947999870197
1768963292.2369514,1.7688550533499505,1.3330645025060346,0.0,1.2346947999873086
1768963292.2868247,1.7721945386297018,1.3427023244881455,0.0,1.2397947999874694
1768963292.3368511,1.7754848278005115,1.3523570524317488,0.0,1.2448947999876312
1768963292.3869057,1.7819174767761659,1.3717162212945224,0.0,1.2550947999879525
1768963292.4368145,1.785059669268173,1.3814201586828039,0.0,1.2601947999881133
1768963292.486736,1.7911953816214277,1.4008754773853984,0.0,1.2703947999884357
1768963292.5367894,1.7941887418931437,1.4106263526679694,0.0,1.2754947999885968
1768963292.5868063,1.797132333987927,1.4203923672118905,0.0,1.2805947999887575
1768963292.636851,1.797132333987927,1.4203923672118905,0.0,1.2805947999887575
1768963292.6871185,1.805663742068294,1.4497787043476618,0.0,1.2958947999892412
1768963292.7367947,1.811101137531547,1.4694406249679266,0.0,1.3060947999895622
1768963292.7867947,1.8137445581926541,1.4792921274777446,0.0,1.3111947999897247
1768963292.8367658,1.818880501599517,1.4990349357182924,0.0,1.3213947999900457
1768963292.8867207,1.8213728907596685,1.5089257279396908,0.0,1.3264947999902068
1768963292.9368513,1.8262061798605946,1.5287448022966894,0.0,1.3366947999905288
1768963292.9871564,1.8285469540877934,1.5386725689392846,0.0,1.3417947999906916
1768963293.0368261,1.8308370664828983,1.548612144368362,0.0,1.346894799990851
1768963293.0867665,1.8352650688333052,1.568525687174356,0.0,1.3570947999911733
1768963293.1367795,1.837402843616521,1.5784991366011483,0.0,1.362194799991334
1768963293.1867614,1.8415256623834078,1.598478094464782,0.0,1.3723947999916553
